id|old_id|lemma|annotated|lemma_for_sanity_check|match|vr_lev|vr_status|CSR|CSR_form|imperative|question|HE response|AB response to response|JW comment|lemma_id|pos|true_frequency|frequency|lemma_has_jer|jer_tokens|tokens
702|803|замъкъ|1|замъкъ|замок|0.3333333333|||||||||156325|Nb|13|13|true||"замъке|замкомъ|замки|замковъ|замокъ|замкꙑ|замками|ѕамок"
703|804|съвѣсть|1|съвѣсть|совесть|0.2857142857|||||||||156567|Nb|13|13|true||"совести|совѣсти|совѣсьтию|совѣстию|совесть|совѣсть|совѣстїю|съвѣстїю"
704|805|убытъкъ|1|убытъкъ|убыток|0.2857142857|||||||||156835|Nb|13|13|true||"оубытокъ|оубытка|ѹбыткомъ|оубытъки|оубꙑтка|ꙋбытков|ꙋбытки"
705|806|повиньныи|1|повиньныи|повинный||||||||||156967|A-|13|13|true||"повїненъ|повинно|повиненъ|повиньни|повинна"
706|807|вьдовица|1|вьдовица||0.375|||||||||157038|Nb|13|13|true||"вдовицъ|вдовици|вдовицѧмъ|вдовицю|вдовицѣ|вдовицам|въдовици|въдовицѧмъ|въдовицѧ|вдовицы|вдовиць"
707|808|съварити|1|съварити|сварить|0.25|||||||||157655|V-|13|13|true||"сваритъ|сваривъ|съварено|сварено|сварѧщю|свариша|съваривъше|сварѧще|съварити|сварив|сварят"
708|809|понедѣльникъ|1|понедѣльникъ|понедельник|0.1666666667|||||||||157657|Nb|13|13|true||"понеделникъ|понедѣлника|понед҃|понед҃.кѹ|понедѣлник|понедѣлникъ|подкъ|понедельникъ"
709|810|недостатъкъ|1|недостатъкъ|недостаток|0.1818181818|||||||||157998|Nb|13|13|true||"недостатки|недостат꙽кы|недостат꙽ковъ|недостаткы|недостатъцѣхъ|недостатокъ"
710|811|отъврѣщи|1|отъврѣщи||0.7|||||||||158294|V-|13|13|true|"ѿвьрже|отъвьргоша"|"ѿвѣрзи|ѿвержени|ѿвергу|ѿвергъ|ѿвьрже|отъвьргоша|отъврьзѣмъ|ѿвьрьгъшемъ|ѿвергли|ѿвержет|ѿврещи|ѿверзеть"
711|812|сребрьныи|1|сребрьныи|||||||We also have сьребрьныи|no clear match for this one anyway?|||158754|A-|13|13|true||"сребрени|сребрену|сребрены|сребрѧными|сребрьнꙑѥ|сребрьнаꙗ|сребренаꙗ|сребреных|сребрѧных|сребрено|сребреней|сребреными"
712|813|изъяти|1|изъяти|изъять|0.8333333333|||||||||158826|V-|13|13|true|изьмѹ|"изѧти|измии|изѧ|изма|изьмъше|изьмъ|изьмѹ|изми|изяли|иземъ|измѹ"
713|814|възирати|1|възирати|взирать|0.75|||||||||158972|V-|13|13|true|възираше|"взирающе|възираꙗ|взираем|взирая|взираю|взираѧ|в꙽зираше|възираше|възирати"
714|815|полътора|1|полътора|полтора|0.125|||||||||159180|Ma|13|13|true||"полѹторꙑ|полѹтора|полторы|полоуторы|полтара|полтора"
715|816|неревьскыи|1|неревьскыи|||||||||||159302|A-|13|13|true||"неревьскемь|неревьскꙑи|неревьскеи|неревьскемъ|неревъскꙑи|неревьскомь|неревьског҃"
716|817|вольныи|1|вольныи|вольный|0.5555555556|||||||||159373|A-|13|13|true||"вольнаꙗ|вольни|волнаꙗ|вълно|волен|волных|воленъ"
717|818|смольньскыи|1|смольньскыи|смоленский||||||||||159859|A-|13|13|true||"смольньскꙑи|смолиньскую|смолиньскыи|смольнескыи|смольнеского|смольнеская|смольнескои|смоленьскии|смоленьскїи"
718|819|бръсити|1|бръсити|бросить|0.2857142857|||||||||165967|V-|13|13|true||"бросили|бросил|бросила|бросилъ"
719|820|маленькыи|1|маленькыи|маленький|0.2222222222|||||||||166372|A-|13|13|true||"маленьки|маленки|маленекъ|маленко|маленка|маленких|маленкои|маленкимъ"
720|821|уставьщикъ|1|уставьщикъ|||||||||||167984|Nb|13|13|true||"уставщика|уставщикъ|Уставщикъ"
721|519|съводъ|1|съводъ|свод|0.92||||||свод is in Wiktionary|||154131|Nb|12|22|true||"свѡдъ|свѡдѣ|свѡда|своду|свода|съводꙑ|своды"
722|547|полунощьныи|1|полунощьныи|полуночный|0.2727272727||||||South/East issue|||122639|A-|12|20|true||"полунощныя|полънощныя|полунощныхъ|полунощнымъ|полунощных|полѹнощьноѥ|полꙋнощнеи|полѹнощнаго|полꙋнѡщныѧ"
723|552|въскрьснути|1|въскрьснути|воскреснуть|0.2727272727|||||||||130200|V-|12|20|true||"вскрснти|въск҃рсъ|всксрнть|вскрсни|вск҃рсе|воскр҃съ|въскрсни|воскресе|воскр҃се|воскрснет"
724|578|чьтити|1|чьтити|чтить|0.5|||||||||130036|V-|12|19|true||"чтити|чтимъ|чтилъ|чтит|чтитъ|чтить"
725|598|съвести|1|съвести|свести|0.1428571429|||||||||123996|V-|12|18|true||"сведите|сведе|сведоша|сведши|сведеных|свести|сведу|свѣды|сведено"
726|599|мьсть|1|мьсть|месть|0.2|||||||||124473|Nb|12|18|true|"мьстии|мьсти"|"месть|мьстии|мьсти|мьсть|мьсто"
727|612|рьвьновати|1|рьвьновати|ревновать|0.3|||||||||130785|V-|12|18|true||"ревнѹетъ|ревнѹи|ревнуя|ревноваше|ревнуи|ревноуѧ"
728|665|гърдыи|1|гърдыи|гордый|0.3333333333|||||||||123118|A-|12|16|true||"гордымъ|горди|гордаго|гордым|гърдыимъ|гръдыѧ|горды"
729|666|мужьскыи|1|мужьскыи|мужской|0.375|||||||||123545|A-|12|16|true||"мѹжеска|мѹжьскιе|мѹжескъ|мѹжскїи|мужьская|мужьски|мужьска|мужьское|мѹжьскыꙗ|мѹжескаго"
730|669|диякъ|1|диякъ|дьяк|0.4|||||||||123738|Nb|12|16|false|"дьꙗкъ|дьяка|дьяков"|"дьѧцѣхъ|дьꙗкъ|дьяка|дьяком|дьяков|дьяку|дьякъ"
731|673|възвращати|1|възвращати|возвращать|0.2|||||||||124579|V-|12|16|true|"возъвращают|възвращашеть|възвращаем|възвращаѥт|възвращааше|възвращахѹ|възʼвращахꙋ|възвращахꙋ|возъвращахѹ"|"возъвращают|възвращашеть|възвращаем|възвращаѥт|възвращааше|възвращаꙗ|възвращахѹ|възʼвращахꙋ|възвращахꙋ|възʼвращати|возъвращахѹ|возвращаю"
732|676|женьскыи|1|женьскыи|женский|0.375|||||||||129775|A-|12|16|true||"женьска|женьские|женьское|женьскою|женьская|женьскыя|женьскыи|женьскаго|женского|женскою"
733|680|разбити|1|разбити|разбить|0.1428571429|||||||||130246|V-|12|16|false|"разбьеть|разбьют"|"разбиша|разби|разбьеть|разбѣша|разбило|разбьют"
734|711|отъшьствие|1|отъшьствие|отшествие|0.2|||||||||131911|Nb|12|15|true||"ѡшествии|ѿшьствиѥ|ѿшестʼвїе|ѿшествїе|ѿшествїа|ѿшес꙽твїи|ѿшествїи|ѡшествїа"
735|736|чьстьно|1|чьстьно|честно|0.5|||||||||123507|Df|12|14|true||"честно|чс҃тно|чстно|чтнѡ"
736|752|въспомянути|1|въспомянути|вспомянуть|0.3636363636|||||||||132314|V-|12|14|true|"въспомѧнут|въспомꙗну|въспомꙗнѹхъ"|"воспомѧни|воспомѧновенъ|воспомѧнѹти|въспомѧнут|вспомѧнемъ|въспомꙗну|въспомꙗнѹхъ|въспомѧнѹвъше|воспомянувъ|воспомѧнꙋ|воспомѧнꙋти"
737|755|лъгати|1|лъгати|лгать|0.3333333333|||||||||132492|V-|12|14|true||"лжетъ|лгали|лгала|лгать|лжють|лжю|лъжюще|лжѹт|лжет|л꙽жѹща|лжоуща"
738|756|нощьныи|1|нощьныи|ночной|0.5714285714|||||||||132560|A-|12|14|true||"нощноѥ|нощных|нощнꙑмъ|нощьнѣмь|нощьноѥ|нощьныихъ|нощьнааго|нощьныими|нощнаѧ|нощнаго|нощныѧ"
739|758|устьна|1|устьна|уста|0.3333333333|||||#irrelevant_irregular_change||||133556|Nb|12|14|true|оустьну|"оустне|оустьну|оустнѣ|ѹстнама|ѹстьнѣ|устен|устнѣхъ|ѹс꙽тнами|ѹс꙽тнама"
740|779|чудотворьць|1|чудотворьць|чудотворец|0.1818181818|||||||||125471|Nb|12|13|true|чюдотворьцевъ|"чюдотворьцевъ|чюдотворца|чюдотворъцы|чюдотворцы|чюдотвор꙽ца|чюдотворецъ|чюдотворцев"
741|786|отъинудь|1|отъинудь||0.9||||||is this even a match?|let's skip||130068|Df|12|13|true||"ѡтинудь|отинѹдь|отинудь|ѿтинѹдъ|ѿтинꙋд|ѿтинѹд|ѡтинѹд|ѡтиноудь"
742|793|съдравие|1|съдравие|здравие||||||||||131680|Nb|12|13|true||"здравїе|здравїи|здравие|здрави|сдравии|здравия|ѕдравия|здравиі"
743|795|утвьржение|1|утвьржение|утверждение|0.3846153846|||||||||132138|Nb|12|13|true||"оутверженье|оутвѣржение|ѹтвьржениѥ|ѹтвьрьженеѥмь|оутверʼженїє|оутверженїе"
744|799|съблюдати|1|съблюдати|соблюдать|0.7777777778|||||||||132849|V-|12|13|true||"сблюдаѥми|сблюдаѥть|съблюдающю|съблюдати|соблюдает|соблюдат|соблюдаше|соблюдаѧ|соблюдающе"
745|802|пьрси|1|пьрси|перси|1|||||||||133003|Nb|12|13|true||"персемъ|персии|перси|персем|пьрси|прьсьхъ|пьрсьхъ|пьрьси|пьрьсьхъ"
746|861|воиньство|1|воиньство|воинство|0.5555555556|||||||||156696|Nb|12|12|true||"воиньсьтво|воиньствѣ|воинʼство|воинʼствꙋ|воинством|воиньством|воиньс꙽тва"
747|862|съвѣтовати|1|съвѣтовати|советовать|0.4166666667|||||||||156816|V-|12|12|true||"совѣтовати|совѣтова|советовати|съвѣтовавъ|съвѣтꙋюще|совѣтꙋѧ|совѣтовали"
